id,source,content,lang,retweet_count,reply_count,like_count,quote_count,impression_count,date
1321812,twitter,"@PHChess @FIDE_chess Perhaps I am. They were actually asked about it on a pressconference, and Nepo said he didnt mind either way. I just think that one shouldnt tag FIDE and be ""critical sounding"" to non-issue stuff if one wants to be heard on the real issues. The ""real"" tweets drown in these tweets",en,0.0,0.0,6.0,0.0,327.0,2023-04-17
1321817,twitter,"Remember that the most amazing #WorldChessChampionship game started with this opening. So stop hating it!

👉https://t.co/4pQ7WsDPSE
#chess #NepoDing https://t.co/d6Xumf8c6N",en,0.0,1.0,1.0,0.0,197.0,2023-04-17
1321831,twitter,@Heiheine2 @FIDE_chess I think you are wrong. But just a hunch.,en,0.0,2.0,1.0,0.0,1316.0,2023-04-17
1321839,twitter,"@PHChess @FIDE_chess Now this is nitpicking. My guess is the players agreed to it, perhaps even one of them asked for it, and the other agreed. :) I do agree to most of your tweets, but this one is a non-issue to try to catch FIDE on imho.",en,1.0,2.0,4.0,0.0,1415.0,2023-04-17
1321872,twitter,@PHChess @FIDE_chess It’s difficult to take you seriously! I feel for your partner and loved ones if you have any left!,en,0.0,1.0,1.0,0.0,303.0,2023-04-17
1321904,twitter,"@PHChess @FIDE_chess 14 games with breaks in between, along with dedicated rest rooms.  Yawn... maybe bobby fischer was right in terms of tournament structure.",en,0.0,0.0,3.0,0.0,740.0,2023-04-17
1321979,twitter,Enjoy some Lofi Magnus on a rest day of the #WorldChessChampionship 😊 https://t.co/wF8bVvoVyL,en,0.0,0.0,9.0,0.0,2150.0,2023-04-17
1322084,twitter,@BobbyFiske @PHChess @FIDE_chess Are they? I've read the format rules and doesn't mention anything about a switch. Thanks for the answer tho :),en,0.0,1.0,0.0,0.0,61.0,2023-04-17
1322090,twitter,"Chess is beautiful!!

#NepoDing

https://t.co/XP0FZdGZGW",en,0.0,0.0,0.0,0.0,66.0,2023-04-17
1322108,twitter,@DanielR05332890 @PHChess @FIDE_chess I think they switch order halfway.,en,0.0,1.0,1.0,0.0,70.0,2023-04-17
1322150,twitter,@___KENNO___ @PHChess @FIDE_chess He just wants an explanation. Where is the moaning?,en,0.0,0.0,0.0,0.0,40.0,2023-04-17
1322194,twitter,@PHChess @FIDE_chess I don't think is really fair for Ding because he can't take full advantage if he wins with white. He can't keep the good form since next day is always a rest day. If Ian wins with white he has the chance to play a tilted opponent next day so Ding needs to strike with Black.,en,0.0,3.0,3.0,0.0,620.0,2023-04-17
1322202,twitter,"In case anyone is interested #NepoDing , 
https://t.co/ZsKyDHNLWN #WorldChessChampionship",en,0.0,0.0,4.0,0.0,458.0,2023-04-17
1322218,twitter,"The Power of Queen &amp; Knight: why this combination is so effective and lethal and how Ding and Nepomniachtchi used it to achieve victory in their last games. #NepoDing 

https://t.co/YtXIbfmYFZ https://t.co/q9n7dBzsCh",en,3.0,0.0,13.0,0.0,2657.0,2023-04-17
1322240,twitter,"@PHChess @FIDE_chess Ian is known to get tilted, while Ding is gaining power as a tournament progresses. Ian is such a bad sport though, I don't see him ready to be a winner.",en,0.0,0.0,0.0,0.0,802.0,2023-04-17
1322248,twitter,@PHChess @FIDE_chess Get a life mate,en,0.0,0.0,4.0,0.0,139.0,2023-04-17
1322270,twitter,"@PHChess @FIDE_chess Peter, I mean are you really moaning about giving players rest days now? Understand the anti-russian stuff and the FIDE daily basing (deservedly so) but rest days? Wouldn't all this time you spent with your twitter fingers be better with your family or something? Have a day off.",en,0.0,1.0,5.0,0.0,493.0,2023-04-17
1322276,twitter,"No need to panic, white to play by Bone. #chess #NepoDing https://t.co/6LGVsKMOUI",en,2.0,9.0,23.0,1.0,2479.0,2023-04-17
1322283,twitter,"@PHChess @FIDE_chess Spending your life on twitter complaining is really sad, being serious",en,0.0,0.0,8.0,0.0,518.0,2023-04-17
1322286,twitter,@PHChess @FIDE_chess @davidllada @DanaReiznieceOz What about israel? You keep ignoring me but complain fide ignore you.,en,0.0,0.0,1.0,0.0,8.0,2023-04-17
1322300,twitter,"I think the defensive skills of magnus is the real difference between the two world championship matches.
What's your take on this?
#NepoDing #chesspunks",en,0.0,1.0,5.0,0.0,160.0,2023-04-17
1322302,twitter,"Common sense explanations of the first two wins (highly complex, tactical, uncompromising win by Nepo; smooth, highly positional &amp; restrictive win by Ding) of the World Chess Championship with my international adult zoom class. #NepoDing 

https://t.co/7mcWeVriU8",en,0.0,0.0,1.0,0.0,148.0,2023-04-17
1322384,twitter,"some were more excited by the prospect of Magnus Vs Alireza …

here, Nepo employs the King’s Gambit to dispatch Alireza in 25 moves 🔥🔥🔥
#NepoDing
https://t.co/idJbpo3izp",en,0.0,0.0,1.0,0.0,179.0,2023-04-17
1322399,twitter,@PHChess @FIDE_chess Is the schedule a part of the contract typically before signing in which case one would think both sides had a chance to propose or counter propose? Or decided after players sign up to play?,en,0.0,0.0,1.0,0.0,533.0,2023-04-17
1322462,twitter,@PHChess @FIDE_chess Negotiated by the players perhaps?,en,0.0,0.0,0.0,0.0,1048.0,2023-04-17
1322413,twitter,"@kaushiksriram @FIDE_chess Thats the argument, same for both. But then it becomes relevant if anyone requested or was consulted.",en,0.0,2.0,5.0,0.0,1808.0,2023-04-17
1322428,twitter,@PHChess @FIDE_chess How does it matter though? Isn't it the same for both players 🤔 And perhaps its leading to more adventurous play vs a safety first approach trusting better rested minds.,en,0.0,1.0,7.0,0.0,1885.0,2023-04-17
1322456,twitter,"I guess all my chess people probably already know this, but for anyone else, I highly, highly, highly recommend you watch @DanielKingChess's game-by-game recaps of #NepoDing on YouTube (he's PowerPlayChess). They're great for any level, I promise you. https://t.co/8M5wXCzSZX",en,2.0,1.0,16.0,0.0,1433.0,2023-04-17
1322460,twitter,"Gran entrevista con @leontxogarcia, gracias por impulsar el ajedrez no solo en España sino en el mundo.
#WorldChessChampionship 
https://t.co/E07k0BgheK",es,1.0,0.0,2.0,0.0,894.0,2023-04-17
1322461,twitter,@ChitongoRobert @PHChess @FIDE_chess Exactly what I said before,en,0.0,0.0,2.0,0.0,35.0,2023-04-17
1322482,twitter,@PHChess @FIDE_chess Pray they don't alter it any further.,en,0.0,0.0,4.0,0.0,1117.0,2023-04-17
1322501,twitter,"@PHChess @FIDE_chess What’s special about Ukraine? If Iraq, Yemen, Palestine, Libya, Afghanistan, Iran, Vietnam just to mention a few are not given special treatment why should Ukraine? It’s just another country!",en,0.0,1.0,3.0,0.0,95.0,2023-04-17
1322525,twitter,"@NedStarkZA @vishy64theking @FIDE_chess I watched! Even they were unable to decipher initially, David later understood why and eventually Anish. They were absolutely thrilled.",en,0.0,0.0,0.0,0.0,25.0,2023-04-17
1322584,twitter,@heyavihere @vishy64theking @FIDE_chess You should have seen Anish and David yesterday…. They marvelled at the Genius of Ding!,en,0.0,1.0,1.0,0.0,24.0,2023-04-17
1322617,twitter,"GM @illescasmiguel analyzes and commentates on Games 5 and 6 of the fantastic #NepoDing match.
Don't miss Miguel's insights and analysis!
https://t.co/SMICsyZM3V https://t.co/mqrtlyNa59",en,0.0,0.0,0.0,0.0,267.0,2023-04-17
1322639,twitter,"While not (yet) one of the greats, but the mating net Ding Liren found in game 6 is just adbsurdly beautiful. Playing the London in a world championship and then coming up with that... Magnus is obviously far superior to both, but without him, it's very entertaining. #fide #chess",en,0.0,0.0,0.0,0.0,74.0,2023-04-17
1322672,twitter,Prize Board of BCW Worldwide of this week #chess #chessgames #chessgame #bcw #prize #prizes #gm #grandmaster #chessgrandmaster #sarabangladabasangstha #fide #aicf #chesstournament #chesstournaments #talent #chesscoaching #chesscoach #chessclub #chessmaster https://t.co/vxn8EV1iHV,en,0.0,0.0,0.0,0.0,6.0,2023-04-17
1322698,twitter,"Five decisive matches over the last six! Would you prefer to see the ""unbeatable"" Magnus Carlsen, or are you happy with the balance of the #NepoDing showdown?",en,1.0,0.0,6.0,0.0,826.0,2023-04-17
1322708,twitter,"@FoxNews Fox News is flat-out lying! I'm voting straight Republican! Put that in your 'pole' &amp; smoke it! Trump #1 won last time, will win again! @alexstein99 @nprpolitics @QanonAnonymous @Infowars_Army @NCAAVolleyball @MarketWatch @FringeViews @FIDE_chess @chesscom @UKSFO @canantifraud",en,0.0,0.0,0.0,0.0,3.0,2023-04-17
1322750,twitter,@keti_chess @davidllada What I dislike most at the #NepoDing match is of course the Russian propaganda.,en,0.0,0.0,18.0,0.0,747.0,2023-04-17
1322805,twitter,"For a long time I felt there wasn't enough info on the brilliant but shy and enigmatic Ding Liren. I recommend anyone curious to read this stunning material put together and translated from various articles in Chinese by a dear friend of mine. #NepoDing
https://t.co/n40Tuf4rF4",en,42.0,10.0,192.0,6.0,27079.0,2023-04-17
1322815,twitter,"@ZetaOf1 @vishy64theking @FIDE_chess Won’t black have to sac the other Q as well, to avoid the imminent mate?",en,0.0,1.0,0.0,0.0,14.0,2023-04-17
1322876,twitter,"🏆 Get ready for an exciting #chess week ahead! 

#NepoDing #TitledTuesday #ChampionsChessTour #ArenaKings https://t.co/NAeELDZCSG",en,1.0,0.0,23.0,0.0,3109.0,2023-04-17
1322887,twitter,"@GMJacobAagaard @ahumanbeingyep @EmilSutovsky @GothamChess @FIDE_chess Doesn't look like it. I think he just wanted to say his fluff piece and move on and Emil is calling him out on that. Levy's work is based on internet perception, this is a very dangerous topic for him, especially with how things can just be clipped and posted everywhere 🤔.",en,0.0,0.0,0.0,0.0,19.0,2023-04-17
1322981,twitter,Is there a save? White to play by Del Rio. #chess #NepoDing https://t.co/BxwgiFF3Y6,en,4.0,6.0,27.0,0.0,4403.0,2023-04-17
1323030,twitter,@fernandezfran @FIDE_chess Thank you!,en,0.0,0.0,0.0,0.0,8.0,2023-04-17
1323041,twitter,Actual footage of Ding Liren playing d5 in game 6 of the Chess World Championship match. #NepoDing https://t.co/HRaiGWK17p,en,1.0,0.0,16.0,0.0,726.0,2023-04-17
1323077,twitter,"I love the back and forth
Best match

#WorldChessChampionship #NepoDing https://t.co/ok4cfheTXK",en,2.0,0.0,5.0,0.0,304.0,2023-04-17
1323135,twitter,"@PHChess @FIDE_chess @davidllada @DanaReiznieceOz Why waging war on every front from your armchair ?
The actual tragedy on the ground does not suffice ?",en,0.0,0.0,0.0,0.0,12.0,2023-04-17
1323146,twitter,"These guys never fail to entertain us!!

#chess #WorldChessChampionship #DingNepo #chesspunks #Memes #chessmemes #NepoDing #c24live #fide https://t.co/0MHuTZx2JL",en,1.0,0.0,11.0,0.0,566.0,2023-04-17
1323161,twitter,"If you want to know the latest news on the @FIDE_chess World Championship of Nepo vs Ding, learn a new opening, or simply how did Magnus and Botez do in poker last week, go and follow @ThePremovement , the promising new chess newsletter with a lot of info to share with us",en,1.0,1.0,1.0,0.0,127.0,2023-04-17
1323180,twitter,"still…Team Nepo!
#chess #WorldChessChampionship #NepoDing https://t.co/uCxaKJCbnd",en,0.0,0.0,0.0,0.0,117.0,2023-04-17
1323257,twitter,@MagnusCarlsen It's totally one of the best ways to celebrate like u quite used to be some famous song genres' fan! ☺️ #NepoDing https://t.co/YI0C9Wy5lU,en,0.0,0.0,0.0,0.0,114.0,2023-04-17
1323296,twitter,"I really did not like Nepo in the press conference yesterday. My continued cheering for Ding. #NepoDing
#WC2023 
#wcchess 
#WorldChessChampionship",en,0.0,0.0,0.0,0.0,93.0,2023-04-17
1323333,twitter,@vishy64theking @FIDE_chess @ChessvisionAI scan black,en,0.0,1.0,0.0,0.0,125.0,2023-04-17
1323360,twitter,"No cantes victoria, David... bueno, o tal vez sí 😅

Qué dicen ustedes: lo dijo bien o no? (yo creo que sí)
#OtroFracasoDeElDivis #NepoDing #PepeichStories https://t.co/QHDmW9Foms https://t.co/ivt7QGwElC",es,2.0,1.0,10.0,0.0,1696.0,2023-04-17
1323412,twitter,Read our World #Chess Championship recap of rounds 5 and 6 with annotations by TopGM @HariChess : https://t.co/KOn0YNOdxj #NepoDing https://t.co/ktM4sv4tC4,en,6.0,2.0,67.0,1.0,18550.0,2023-04-17
1323485,twitter,Captains 👇 📸 @FIDE_chess https://t.co/61LZlkpX5O,en,0.0,1.0,0.0,0.0,130.0,2023-04-17
1323486,twitter,"🇮🇳 GM @HarikaDronavali and 🇮🇳 WIM @SavithashriB are part of an unique side event of the @FIDE_chess FIDE World Championship!

Kazakhstan vs World is an unique Women's team rapid event and the Indian stars are part of the 'World' team. 

Watch: https://t.co/nddCGcvmP2 https://t.co/Y9GUC6kFz6",en,1.0,1.0,22.0,0.0,1596.0,2023-04-17
1323509,twitter,"@BritishChess @ecf @FIDE_chess @GMPeteWells @HampshireChess @HCAChessHistory @Swindonchess1 Happy  Birthday,Peter   Wells!",en,0.0,1.0,1.0,0.0,30.0,2023-04-17
1323614,twitter,"The London is so good even Alekhine played it with black in a world championship 🤭🤭🤭

#NepoDing https://t.co/OtE6Yg9xTV",en,1.0,4.0,32.0,1.0,3874.0,2023-04-17
1323639,twitter,"The @FIDE_chess World Chess Championship in #Astana is reaching high stakes. Ding Liren delivered a convincing victory over Ian Nepomniachtchi during the sixth game, bringing the score to an even 3:3 on April 16. #NepoDing 

https://t.co/G07OmRZl3g",en,1.0,0.0,5.0,0.0,6210.0,2023-04-17
1323651,twitter,@PHChess @FIDE_chess Because according to Russia there is no Ukraine. And Russia owns FIDE.,en,0.0,0.0,4.0,0.0,149.0,2023-04-17
1323657,twitter,"@tbcle1 @FIDE_chess daniil is already a champion :) world rapid champion, 2018!",en,0.0,0.0,0.0,0.0,19.0,2023-04-17
1323661,twitter,"Por si no tienes mucho tiempo para el #ajedrez, te explico la partida 6 del mundial #NepoDing ¡en 2 minutos! ⌛️ https://t.co/oyNe4mXNIf",es,17.0,7.0,107.0,4.0,11475.0,2023-04-17
1323675,twitter,"Ding Liren subito dopo la vittoria della 6ᵃ Partita!
#scacchi #chess #xadrez #ajedrez #chesscom #NepoDing https://t.co/OBT4fiCl5M",it,0.0,0.0,8.0,0.0,311.0,2023-04-17
1323676,twitter,@PHChess @FIDE_chess I think they literally don’t care,en,0.0,0.0,1.0,0.0,267.0,2023-04-17
1323740,twitter,"The #WorldChessChampionship match 2023 game6 Wow! Ding just surprised Nepo with the London system. Nepo never recovered after that.What a way to comeback and levelling the score. 
That Queen to F7 is one of the best chess moves ever in a game6  #WorldChessChampionship  #DingNepo",en,0.0,0.0,0.0,0.0,33.0,2023-04-17
1323759,twitter,"@Route64lemag @FIDE_chess 100% d'accord. Je lisais un papier ce matin qui parlait des mâles alpha qu'étaient Fisher, Kasparov et Carlsen et qu'on avait avec Ding un mec timide, gentil avec des faiblesses. Le choix de Rapport comme secondant va aussi dans ce sens.",fr,0.0,0.0,0.0,0.0,28.0,2023-04-17
1323766,twitter,"If @FIDE_chess wanted to help some 🇺🇦 Ukranian players, why not invite them to the ""World"" team?
Plenty qualified to choose from. https://t.co/Pnzk4fOQtQ",en,1.0,4.0,45.0,0.0,7140.0,2023-04-17
1323794,twitter,"The most exciting side event of #NepoDing match just started! The best Kazakh women and the top women players from all over the world will face each other in the match consisting of rapid and blitz games.

Good luck especially to our friends Hou Yifan and Zhansaya Abdumalik! https://t.co/ECXSVeEYqT",en,0.0,0.0,6.0,0.0,587.0,2023-04-17
1323881,twitter,La partie #NepoDing de la veille commence à faire parler d'elle bien au-delà des cercles d'échecs 😇 https://t.co/1ymoIR75gG,fr,5.0,4.0,178.0,0.0,20082.0,2023-04-17
1323885,twitter,Das Wochenende ist durch. Bei #NepoDing ist heute Ruhetag. https://t.co/4SCgIm2a3z,de,0.0,0.0,0.0,0.0,196.0,2023-04-17
1323892,twitter,"@keti_chess How confident players are with their openings - Ian with Ruy Lopez and Ding with London.
#Chess #NepoDing #DingNepo #WCC2023",en,0.0,0.0,0.0,0.0,139.0,2023-04-17
1323911,twitter,"In the rest day of #NepoDing , we turn our attention to the other #WorldChessChampionship . Lc0 @LeelaChessZero leads TCEC against all odds, after a stunning win in Giuoco Piano 💥

https://t.co/JpmXYquhxM #TCEC",en,0.0,0.0,4.0,0.0,790.0,2023-04-17
1323918,twitter,White to play and win by Zakhodiakin. #chess #NepoDing https://t.co/TkP8NWKf5d,en,3.0,10.0,41.0,1.0,8918.0,2023-04-17
1323933,twitter,"Modern day. Modern way.
Fan experience like never before ♔
@FIDE_chess @vishy64theking @aicfchess 

#TheBigMove #ChessIsChanging #GlobalChessLeague #GCL https://t.co/WZvNVFpSHJ",en,1.0,0.0,3.0,0.0,121.0,2023-04-17
1323967,twitter,"🇬🇧 Le système de Londres, souvent qualifié d'ennuyeux, s'est transformé en arme décisive permettant à Ding Liren de revenir au score contre Nepomniachtchi !
👉https://t.co/gEifTwjoIU

📸 Lennart Ootes
#NepoDing https://t.co/PeNNB6fk9g",fr,8.0,2.0,63.0,1.0,11446.0,2023-04-17
1324015,twitter,"FIDE World Chess Championship 2023 game 7 schedule, results today, date, time, score, live stream #chess #game6 #game7 #fide #worldchesschampionship #championship #ian https://t.co/4OoznM5blK",en,0.0,0.0,0.0,0.0,29.0,2023-04-17
1324041,twitter,No work today because it is a SNOW DAY!! #NepoDing https://t.co/DUEgOpK3G9,en,4.0,4.0,163.0,2.0,30773.0,2023-04-17
1324068,twitter,"3rd rest today of the FIDE World Chess Championship between 
Chinese Grandmaster Ding Liren
and Russian Grandmaster Ian Nepomniachtchi. 

With identical score 3:3, Game 7 will be played tomorrow! 

#NepoDing 
#FIDE
@FIDE_chess https://t.co/8k37GfeYeP",en,0.0,0.0,1.0,0.0,57.0,2023-04-17
1324100,twitter,I had lunch in between on Sunday. Then cranked Anish up to 2.0x to catch up. Real adrenaline ride. Recommended!😆 #NepoDing https://t.co/6MuQDNYqdp,en,0.0,0.0,0.0,0.0,300.0,2023-04-17
